sif_style	Annotation	count	etype	matchType	matchType	filenames
YML086C (u) YML019W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
PDE2IA59 (d) YOL138C		1.0			Constituent	NaCl_module_edges_Randomized_2
YDL190C (u) YPL131W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL131W (u) YDL190C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL112C (u) YGR175C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR175C (u) YGL112C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR030C (u) YGR156W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR156W (u) YCR030C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL140C (u) YLL039C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL039C (u) YDL140C		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR021W (u) YHR152W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR152W (u) YFR021W		1.0	ppi			rewired-BG-network-289_2_bgnet
YEL009C (u) YPL237W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL237W (u) YEL009C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR055C (u) YMR290C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR290C (u) YBR055C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR264C (u) YGR001C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR001C (u) YDR264C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL187C (d) YNR046W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YJR059W (d) YHR016C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YJL187C (d) YOR362C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YIL062C (u) YOL100W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL100W (u) YIL062C		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR028C (d) YGR048W		1.0	phosphatase_substrate			rewired-BG-network-289_2_bgnet
YHR108W (u) YIR033W		1.0	ppi			rewired-BG-network-289_2_bgnet
YIR033W (u) YHR108W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR448W (u) YJL090C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL090C (u) YDR448W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR158C (d) YGR229C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YJL164C (d) YOR176W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDR457W (d) YNR068C		1.0	ubiquitination			rewired-BG-network-289_2_bgnet
YOR080W (d) YHR181W		1.0	ubiquitination			rewired-BG-network-289_2_bgnet
YGL180W (d) YHR062C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDL039C (u) YMR213W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR213W (u) YDL039C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (d) YLR263W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YML092C (u) YNL097C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL097C (u) YML092C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL158W (u) YPR168W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR168W (u) YGL158W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR135C (d) YHR086W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDR172W (u) YER125W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER125W (u) YDR172W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR135C (d) YJR022W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YGL174W (u) YLR209C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR209C (u) YGL174W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR170W (u) YLR350W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR350W (u) YHR170W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (d) YKL126W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YOR231W (d) NPR7		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YER040W (u) YER133W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER133W (u) YER040W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR087C (u) YDR226W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR226W (u) YDR087C		1.0	ppi			rewired-BG-network-289_2_bgnet
YAL055W (u) YCR105W		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR105W (u) YAL055W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR177C (u) YDL147W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL147W (u) YBR177C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR189W (u) YKR095W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKR095W (u) YBR189W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR027C (u) YLR396C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR396C (u) YHR027C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR203W (d) NPR10		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YHR174W (u) YMR229C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR229C (u) YHR174W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER022W (u) YHR030C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR030C (u) YER022W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR282C (d) YGL245W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR196C (u) YOL045W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YOL045W (u) YDR196C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR425W (u) YKL058W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL058W (u) YDR425W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL089W (u) YOL088C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL088C (u) YDL089W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR103W (d) HOG1RD57		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YLR078C (u) YLR347C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR347C (u) YLR078C		1.0	ppi			rewired-BG-network-289_2_bgnet
CX2 (u) YJL194W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL194W (u) CX2		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR218W (u) YLL039C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL039C (u) YGR218W		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL035C (d) YMR218C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YIL022W (u) YOR123C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR123C (u) YIL022W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL141C (u) YOR212W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR212W (u) YJL141C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR341C (u) YGL112C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL112C (u) YDR341C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL003C (u) YML111W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML111W (u) YBL003C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL180W (d) YGL252C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
HOG1ID46 (d) YLR006C		1.0			Constituent	NaCl_module_edges_Randomized_2
YIR033W (u) YLL045C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL045C (u) YIR033W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR244W (d) YJL019W		1.0	acetylation			rewired-BG-network-289_2_bgnet
YBL022C (u) YLR071C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR071C (u) YBL022C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR160W (d) YKL088W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YGL122C (u) YJL089W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL089W (u) YGL122C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL164C (u) YKL180W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL180W (u) YDL164C		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR014C (d) YOR028C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YEL034W (u) YOL149W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL149W (u) YEL034W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR046W (u) YMR290C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR290C (u) YJR046W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL075W (u) YOR210W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR210W (u) YDL075W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR224C (u) YPL031C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (u) YDR224C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR191W (u) YPR052C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR052C (u) YBR191W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR095C (u) YHR154W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR154W (u) YGR095C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR055C (u) YMR241W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR241W (u) YLR055C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR040W (u) YOL138C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL138C (u) YCR040W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR134W (d) YMR139W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
NPI5 (d) YHL007C	Kinase	1.0			Constituent	NaCl_module_edges_Randomized_2
YBR108W (u) YDR359C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR359C (u) YBR108W		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR039C (u) YPL082C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL082C (u) YCR039C		1.0	ppi			rewired-BG-network-289_2_bgnet
YER022W (u) YNL044W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL044W (u) YER022W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR024W (u) YDL131W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL131W (u) YBR024W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML010W (u) YPL146C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL146C (u) YML010W		1.0	ppi			rewired-BG-network-289_2_bgnet
YEL009C (u) YOR337W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR337W (u) YEL009C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL307C (d) YOR080W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YCR008W (d) YDL159W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
NPI5 (d) YJL084C		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YJL164C (d) YKL009W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YCL031C (u) YLR335W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR335W (u) YCL031C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR160W (d) YLR002C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YFR043C (u) YPL266W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL266W (u) YFR043C		1.0	ppi			rewired-BG-network-289_2_bgnet
YAL058W (u) YMR229C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR229C (u) YAL058W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR076C (u) YOL025W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL025W (u) YJR076C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL084C (u) YNL042W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL042W (u) YJL084C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR087C (u) YER171W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER171W (u) YDR087C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR392W (u) YLR136C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR136C (u) YDR392W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL050W (u) YLR265C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR265C (u) YBL050W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR225W (u) YLR006C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR006C (u) YDR225W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR112W (u) YLR430W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR430W (u) YJR112W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR061W (u) YNL178W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL178W (u) YLR061W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER148W (u) YHR200W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR200W (u) YER148W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR432W (u) YPR159W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR159W (u) YDR432W		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR024CA (u) YMR231W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR231W (u) YFR024CA		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR378C (u) YNL124W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL124W (u) YDR378C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR160W (d) CX20		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YCR034W (u) YHR162W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR162W (u) YCR034W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR059C (d) YLR284C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YLR418C (u) YOR233W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR233W (u) YLR418C		1.0	ppi			rewired-BG-network-289_2_bgnet
YFL011W (d) YFL029C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR096W (u) YMR076C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR076C (u) YDR096W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL235W (d) NPI5		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YER177W (u) YKL009W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL009W (u) YER177W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL103C (u) YOL123W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL123W (u) YDL103C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR020W (u) YNL329C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL329C (u) YBR020W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL064W (u) YLL029W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL029W (u) YDL064W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL080W (u) YOR297C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR297C (u) YGL080W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL009W (u) YKL184W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL184W (u) YBL009W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML031W (u) YNL064C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL064C (u) YML031W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML010W (u) YPL082C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL082C (u) YML010W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR197W (u) YPR115W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR115W (u) YLR197W		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR027W (d) YDR225W		1.0	acetylation			rewired-BG-network-289_2_bgnet
YDR224C (u) YOL139C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL139C (u) YDR224C		1.0	ppi			rewired-BG-network-289_2_bgnet
YAR007C (u) YDL225W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL225W (u) YAR007C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR173C (u) YML094W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML094W (u) YDR173C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR009C (u) YML001W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML001W (u) YCR009C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR135W (u) YOR191W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR191W (u) YBR135W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR172W (u) YDR191W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR191W (u) YDR172W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YFR034C (u) YMR020W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YMR020W (u) YFR034C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR087C (u) YMR153W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR153W (u) YDR087C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR111WA (d) YDR145W		1.0	acetylation			rewired-BG-network-289_2_bgnet
YBR155W (u) YHR160C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR160C (u) YBR155W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL103C (d) NPR11		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YBR031W (u) YPR135W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR135W (u) YBR031W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER155C (d) PDE2RA68		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YFR014C (d) YMR313C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YBR031W (u) YJL041W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL041W (u) YBR031W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL164C (d) YNL271C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YJL187C (d) YOL012C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YFL050C (u) YML037C		1.0	ppi			rewired-BG-network-289_2_bgnet
YML037C (u) YFL050C		1.0	ppi			rewired-BG-network-289_2_bgnet
YML121W (u) YOR066W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR066W (u) YML121W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR448W (u) YPR093C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR093C (u) YDR448W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNR024W (u) YPL110C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YPL110C (u) YNR024W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR189W (u) YPR175W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR175W (u) YDR189W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL154C (d) CX50		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
NPI3 (d) YPL133C		1.0			Constituent	NaCl_module_edges_Randomized_2
YIL084C (u) YNL002C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL002C (u) YIL084C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL099W (u) YOL145C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL145C (u) YGL099W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR510W (u) YLR357W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR357W (u) YDR510W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR469W (d) YFR004W		1.0	methylation			rewired-BG-network-289_2_bgnet
YKL103C (u) YNL055C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL055C (u) YKL103C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR443C (u) YOL120C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL120C (u) YDR443C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL153C (u) YLR330W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR330W (u) YDL153C		1.0	ppi			rewired-BG-network-289_2_bgnet
NPR10 (d) YJR059W	Kinase|Yes	1.0			Constituent	NaCl_module_edges_Randomized_2
YDR088C (u) YPL016W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL016W (u) YDR088C		1.0	ppi			rewired-BG-network-289_2_bgnet
YKR082W (u) YOL094C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL094C (u) YKR082W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL100W (u) YPL031C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (u) YOL100W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL230W (u) YGL227W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL227W (u) YDL230W		1.0	ppi			rewired-BG-network-289_2_bgnet
YAL005C (u) YKL125W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL125W (u) YAL005C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (d) YML073C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YBR262C (u) YOR179C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR179C (u) YBR262C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR170C (d) HOG1ID42		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YDL207W (u) YPR034W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR034W (u) YDL207W		1.0	ppi			rewired-BG-network-289_2_bgnet
TLUAAJ (u) YNL330C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL330C (u) TLUAAJ		1.0	ppi			rewired-BG-network-289_2_bgnet
YAL032C (u) YPL011C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL011C (u) YAL032C		1.0	ppi			rewired-BG-network-289_2_bgnet
YER022W (u) YHR016C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR016C (u) YER022W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR254W (u) YOL100W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL100W (u) YGR254W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR191W (d) NPI5		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YGR013W (u) YOR322C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR322C (u) YGR013W		1.0	ppi			rewired-BG-network-289_2_bgnet
YFL024C (u) YPL124W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL124W (u) YFL024C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL223C (u) YML045WA		1.0	ppi			rewired-BG-network-289_2_bgnet
YML045WA (u) YGL223C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR092W (d) YOL054W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDR446W (u) YNL002C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL002C (u) YDR446W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR477W (d) YLR002C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDR172W (u) YER034W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER034W (u) YDR172W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR099W (u) YDR448W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR448W (u) YDR099W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR134W (u) YLR335W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR335W (u) YHR134W		1.0	ppi			rewired-BG-network-289_2_bgnet
YAL030W (u) YOL051W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL051W (u) YAL030W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL153C (d) YMR276W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YOR244W (d) YNR069C		1.0	acetylation			rewired-BG-network-289_2_bgnet
YDR216W (u) YKR081C		1.0	ppi			rewired-BG-network-289_2_bgnet
YKR081C (u) YDR216W		1.0	ppi			rewired-BG-network-289_2_bgnet
CDC14RD31 (d) YOR070C		1.0			Constituent	NaCl_module_edges_Randomized_2
YER165W (u) YJL110C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL110C (u) YER165W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL141C (d) YLR145W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDR143C (u) YDR404C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR404C (u) YDR143C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR160W (d) YLR268W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YHR013C (u) YKL021C		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL021C (u) YHR013C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR040W (d) YMR288W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDR337W (u) YLR258W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR258W (u) YDR337W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL014W (u) YLR303W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR303W (u) YDL014W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL060W (u) YPL153C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YPL153C (u) YJL060W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YOR244W (d) YOR357C		1.0	acetylation			rewired-BG-network-289_2_bgnet
YBR171W (u) YFR029W		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR029W (u) YBR171W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL057C (u) YKL181W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL181W (u) YJL057C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL014C (u) YJR129C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR129C (u) YBL014C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (d) YPR072W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YHR083W (u) YIL167W		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL167W (u) YHR083W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR103W (u) YPL010W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL010W (u) YGR103W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER148W (u) YPL166W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL166W (u) YER148W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR248W (u) YOR310C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR310C (u) YLR248W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR173C (d) NPR16		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YGL035C (u) YNL031C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL031C (u) YGL035C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL104C (u) YLL036C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL036C (u) YBL104C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL192W (u) YOL130W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL130W (u) YNL192W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNR010W (u) YOR063W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR063W (u) YNR010W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHL023C (u) YNL299W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL299W (u) YHL023C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCL057CA (u) YMR262W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR262W (u) YCL057CA		1.0	ppi			rewired-BG-network-289_2_bgnet
