Forest name	Forest size	Steiner nodes	Prizes in forest	Total prizes
hog1_prizes_beta1.0_omega0.01_mu0.08_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.08_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.07_seed8_optimalForest.sif	21	12	9	16
hog1_prizes_beta1.0_omega0.01_mu0.08_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.08_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.07_seed8_optimalForest.sif	21	12	9	16
hog1_prizes_beta4.0_omega0.01_mu0.07_seed9_optimalForest.sif	22	13	9	16
hog1_prizes_beta0.1_omega0.01_mu0.08_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.08_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.07_seed5_optimalForest.sif	21	12	9	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.08_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.08_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.08_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.08_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.08_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.07_seed9_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.07_seed6_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.07_seed7_optimalForest.sif	21	12	9	16
hog1_prizes_beta1.5_omega0.01_mu0.08_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.07_seed10_optimalForest.sif	21	12	9	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.08_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.08_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.08_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.08_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed2_optimalForest.sif	22	13	9	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed5_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed2_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed10_optimalForest.sif	22	13	9	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed9_optimalForest.sif	21	12	9	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed3_optimalForest.sif	22	13	9	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed7_optimalForest.sif	23	14	9	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed8_optimalForest.sif	21	12	9	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed1_optimalForest.sif	18	10	8	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed4_optimalForest.sif	21	12	9	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed6_optimalForest.sif	21	12	9	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed10_optimalForest.sif	21	12	9	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed1_optimalForest.sif	21	12	9	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed7_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed4_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed3_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.08_seed5_optimalForest.sif	21	12	9	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed8_optimalForest.sif	21	12	9	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed6_optimalForest.sif	18	10	8	16
hog1_prizes_beta4.5_omega0.01_mu0.08_seed9_optimalForest.sif	20	11	9	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed4_optimalForest.sif	21	12	9	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.09_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed6_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed2_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed3_optimalForest.sif	21	12	9	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed5_optimalForest.sif	21	12	9	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed1_optimalForest.sif	18	10	8	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed7_optimalForest.sif	21	12	9	16
hog1_prizes_beta4.5_omega0.01_mu0.09_seed10_optimalForest.sif	18	10	8	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed10_optimalForest.sif	21	12	9	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed9_optimalForest.sif	21	12	9	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.09_seed8_optimalForest.sif	21	12	9	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.5_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta1.0_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.1_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.5_omega0.01_mu0.10_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta2.0_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.0_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed5_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.10_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.10_seed4_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed6_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed8_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.10_seed7_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed10_optimalForest.sif	0	0	0	16
hog1_prizes_beta4.0_omega0.01_mu0.10_seed9_optimalForest.sif	0	0	0	16
hog1_prizes_beta5.0_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed1_optimalForest.sif	0	0	0	16
hog1_prizes_beta0.5_omega0.01_mu0.10_seed3_optimalForest.sif	0	0	0	16
hog1_prizes_beta3.5_omega0.01_mu0.10_seed2_optimalForest.sif	0	0	0	16
